"","Count","Area","ScaleLength","Total","Id","USid","PopCount","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"161",4460,401.4,20.0349694284768,14626,161,161,862987.114969855,25.58194,-80.43611,87020,"3","PERRINE (Now CRN4)","FL",1,"x","U",0.105168692,-0.022731258,0.228572754
"162",746,67.14,8.1939001702486,14986,162,162,179420.987217803,28.3378,-82.26,87851,"4","SAINT LEO","FL",1,"x","R",0.271750075,0.135482915,0.428273195
"163",941,84.69,9.20271699010678,15277,163,163,250981.219448788,30.39306,-84.35333,88758,"2","TALLAHASSEE WSO AP","FL",4,"A","U",0.349379813,0.266181934,0.439874277
"164",4171,375.39,19.374983870961,14952,164,164,534404.807606198,28.15,-82.75,88824,"4","TARPON SPRINGS SEWAGE PLANT","FL",1,"W","S",0.310609105,0.158136701,0.532453825
"165",1054,94.86,9.73960984844876,15030,165,165,100183.06398368,28.62417,-80.81583,88942,"5","CHESTNUT HILL","FL",1,"x","U",0.30678194,0.093444426,0.868034305
"166",1042,93.78,9.68400743494138,15459,166,166,122082.232221559,31.53389,-84.14889,90140,"x","ALBANY (Now CRN4)","GA",4,"W","U",0.559535833,0.097100034,0.97600308
"167",237,21.33,4.6184412955022,15356,167,167,28686.5936787178,30.82278,-84.6175,90586,"4","BAINBRIDGE INT PAPER","GA",4,"x","R",1.152450061,1.073578056,1.002398358
"168",34,3.06,1.74928556845359,15443,168,168,9872.58140714503,31.38111,-84.95083,90979,"x","BLAKELY","GA",4,"x","R",0.034717271,0.592806928,-0.407363106
"169",802,72.18,8.49588135510378,15394,169,169,86263.0705436942,31.1681,-81.5022,91340,"4","BRUNSWICK","GA",4,"W","S",0.342302336,0.188080499,0.636999084
"170",1043,93.87,9.68865315717309,15822,170,170,257442.573590987,33.595,-83.91417,92318,"4","COVINGTON","GA",4,"x","S",0.078540781,0.219997057,-0.043938888
"171",101,9.09,3.01496268633627,15995,171,171,72638.6127776152,34.52861,-84.00472,92475,"x","DAHLONEGA","GA",4,"x","R",0.0300828,0.687891173,-0.479953592
"172",104,9.36,3.05941170815567,15575,172,172,20650.6214509833,32.2003,-83.2058,92966,"4","EASTMAN","GA",4,"x","R",-0.007462105,0.097387815,-0.000765757
"173",881,79.29,8.9044932477935,15947,173,173,235491.560113057,34.3006,-83.86,93621,"4","GAINESVILLE","GA",4,"x","S",0.413725,0.561425246,0.35558421
"174",37,3.33,1.82482875908947,15535,174,174,18014.7685160571,31.93361,-81.9275,93754,"4","GLENNVILLE","GA",4,"x","R",-0.524249132,-0.513142184,-0.537964398
"175",110,9.9,3.14642654451045,15755,175,175,22960.6748898944,33.2843,-83.4681,94170,"4","HAWKINSVILLE","GA",4,"x","R",-0.220404063,-0.656316699,0.63832939
"176",370,33.3,5.7706152185014,15729,176,176,55878.4945529285,33.0831,-83.2498,95874,"4","MILLEDGEVILLE","GA",4,"x","S",0.839937589,0.360782908,1.191153461
"177",62,5.58,2.36220236220354,15696,177,177,9515.94414487475,32.87028,-81.96722,95882,"x","MILLEN (closed, history uncertain)","GA",4,"x","R",-0.181482321,-0.263281655,0.168144779
"178",848,76.32,8.73613186713662,15801,178,178,174755.510982888,33.4277,-84.7762,96335,"4","NEWNAN","GA",4,"x","R",0.309342727,-0.152786508,0.635420062
"179",32,2.88,1.69705627484771,15354,179,179,14935.3343827036,30.78361,-83.56917,97276,"3","QUITMAN","GA",4,"x","R",-0.493480128,-0.754347006,-0.070794976
"180",782,70.38,8.38927887246574,15952,180,180,102928.190191899,34.24528,-85.15139,97600,"4","ROME","GA",5,"x","S",0.591375986,0.378254197,0.712402509
"181",2663,239.67,15.4812790169288,15558,181,181,280663.577961736,32.01667,-81.13333,97847,"1","SAVANNAH WSO AP","GA",4,"A","U",0.051725365,0.16575145,-0.061499103
"182",36,3.24,1.8,15661,182,182,9289.15759634647,32.6856,-84.5192,98535,"3","TALBOTTON","GA",4,"x","R",-0.217373813,-0.532721912,0.236770748
"183",393,35.37,5.9472682804797,15446,183,183,48743.7484137638,31.44611,-83.47667,98703,"4","TIFTON EXP STN","GA",4,"W","S",0.244333479,0.21644839,0.209433858
"184",230,20.7,4.54972526643093,15998,184,184,56407.6588555342,34.5791,-83.3302,98740,"3","TOCCOA","GA",4,"x","R",0.27967847,0.116695874,0.383585539
"185",236,21.24,4.60868744872116,15779,185,185,23520.6687928181,33.4067,-82.6344,99141,"3","WARRENTON","GA",4,"x","R",0.125541994,0.066903471,0.258772556
"186",29,2.61,1.61554944214035,15828,186,186,10708.2767351903,33.7264,-82.7059,99157,"3","WASHINGTON","GA",4,"x","R",0.139301721,-0.095657404,0.409046568
"187",411,36.99,6.08194047981399,15413,187,187,55873.1894717515,31.2514,-82.3128,99186,"3","WAYCROSS","GA",4,"x","S",0.570794817,0.153555672,0.923958392
"188",341,30.69,5.53985559378582,15702,188,188,48036.8645451691,32.8694,-85.1892,99291,"4","WEST POINT","GA",5,"x","R",0.133186349,-0.203635957,0.541104023
"189",107,9.63,3.10322412983658,17958,189,189,9093.37338324356,42.9536,-112.8253,100010,"2","ABERDEEN EXPERIMENT STATION","ID",30,"x","R",0.081504815,0.475555201,-0.206733779
"190",178,16.02,4.0024992192379,18141,190,190,26125.9475666686,43.5936,-115.9237,100448,"3","ARROWROCK DAM","ID",31,"x","R",1.468499426,1.715359775,1.360802924
"191",13,1.17,1.0816653826392,18285,191,191,3043.7612602673,44.0424,-111.2739,100470,"x","ASHTON","ID",30,"x","R",0.404803071,0.364222832,0.273898795
"192",1645,148.05,12.1675798744039,18183,192,192,229898.55203551,43.66667,-116.68333,101380,"x","CALDWELL","ID",31,"x","S",0.475803751,0.673011753,0.393418152
"193",24,2.16,1.46969384566991,18443,193,193,1799.57000744538,44.5734,-116.6754,101408,"3","CAMBRIDGE","ID",31,"x","R",0.590478319,0.426757718,0.63122682
"194",11,0.99,0.99498743710662,18424,194,194,2420.9491800312,44.50361,-114.23972,101663,"x","CHALLIS","ID",30,"x","R",0.967050438,1.217149507,0.816431676
"195",1984,178.56,13.3626344707921,19544,195,195,147902.25984422,47.76667,-116.81667,101960,"4","COEUR D'ALENE AP","ID",40,"A","S",-0.256345034,-1.204235991,0.307236919
"196",196,17.64,4.2,19093,196,196,7740.08313780183,46.5023,-116.3216,102845,"4","DWORSHAK FISH HATCHERY","ID",40,"x","R",0.271508875,0.28819756,0.242247249
"197",0,0,0,18943,197,197,198.43178378391,46.093,-115.5355,103143,"2","FENN RANGER STN","ID",40,"x","R",-0.222785947,-0.930073103,0.506404748
"198",238,21.42,4.62817458616245,17958,198,198,2537.15028394178,42.9404,-115.323,103631,"4","GLENNS FERRY","ID",31,"x","R",2.859917872,3.607289294,2.074136034
"199",41,3.69,1.92093727122985,17859,199,199,6507.50350314551,42.59,-111.7497,103732,"5","GRACE","ID",30,"x","R",0.356728959,0.468349733,0.000545956
"200",74,6.66,2.58069758011279,17869,200,200,9840.98354008696,42.59722,-114.13778,104140,"4","HAZELTON","ID",30,"x","R",0.266467721,0.232984392,0.435682357
"201",19,1.71,1.3076696830622,17809,201,201,3786.07942315109,42.3528,-114.5739,104295,"4","HOLLISTER","ID",30,"x","R",1.322678574,1.248327025,0.6884212
"202",675,60.75,7.79422863405995,17905,202,202,65036.3419662543,42.7325,-114.51917,104670,"4","JEROME","ID",30,"x","R",0.650253289,0.68369012,0.596374185
"203",587,52.83,7.26842486375143,19482,203,203,10886.1782369563,47.55,-116.16667,104831,"5","KELLOGG","ID",40,"x","R",0.241880958,-0.038754633,0.431587298
"204",136,12.24,3.49857113690718,18178,204,204,13617.2818502073,43.6841,-114.3602,104845,"4","KETCHUM RS","ID",30,"x","R",0.031902435,0.180438156,-0.023829349
"205",1087,97.83,9.89090491310072,19050,205,205,59279.949363389,46.3747,-117.0156,105241,"3","LEWISTON WSO AP","ID",40,"A","S",0.263669768,0.342612984,0.235431259
"206",5,0.45,0.670820393249937,17728,206,206,1928.14771046478,42.123,-111.3138,105275,"3","LIFTON PUMPING STATION","ID",30,"x","R",0.189267147,0.424739845,0.079507234
"207",1,0.09,0.3,18245,207,207,1269.62347728518,43.918,-113.6316,105462,"4","MACKAY RS","ID",30,"x","R",0.013890147,-0.147399659,0.103208295
"208",8,0.72,0.848528137423857,17736,208,208,4111.85694286027,42.14917,-112.28722,105559,"x","MALAD CITY (CRN4 Since 2008)","ID",30,"A","R",-0.186078251,0.410553343,-0.264234821
"209",463,41.67,6.455230437405,19168,209,209,64502.3258320142,46.72444,-116.96083,106152,"2","MOSCOW U OF ID","ID",40,"x","S",0.504191766,0.748686278,0.241368535
"210",84,7.56,2.7495454169735,18569,210,210,6941.08709794789,44.96472,-116.28639,106388,"4","NEW MEADOWS RS","ID",31,"x","R",0.537485577,0.331280271,0.471512264
"211",18,1.62,1.27279220613579,17760,211,211,1681.99947751455,42.2341,-113.898,106542,"4","OAKLEY","ID",30,"x","R",0.375665875,0.326025415,0.463636236
"212",716,64.44,8.02745289615579,18305,212,212,45925.3202923776,44.07722,-116.92972,106891,"4","PAYETTE","ID",31,"x","R",0.346849171,0.421227469,0.45074484
"213",162,14.58,3.81837661840736,20012,213,213,11275.6917644696,48.9958,-116.5031,107264,"4","PORTHILL","ID",40,"x","R",0.41861939,0.739948554,0.459510467
"214",241,21.69,4.65725240887801,19762,214,214,7122.44198870476,48.3514,-116.8358,107386,"2","PRIEST RIVER EXPERIMENT STN","ID",40,"x","R",0.054778454,0.507153262,-0.327093907
"215",103,9.27,3.04466746952767,18640,215,215,6209.92493436432,45.1875,-113.9008,108080,"4","SALMON KSRA","ID",39,"x","R",0.163167627,-0.002196796,0.494849383
"216",730,65.7,8.10555365166378,19738,216,216,25621.6372216254,48.2927,-116.5577,108137,"3","SANDPOINT EXP STN","ID",40,"x","R",0.546525327,0.549655474,0.50874704
"217",38,3.42,1.84932420089069,17480,217,217,12170.0739562171,41.19611,-90.74694,110072,"4","ALEDO","IL",26,"x","R",0.112064593,0.045202698,0.070202748
"218",92,8.28,2.87749891398763,16597,218,218,20338.8945720239,37.4813,-89.2344,110187,"4","ANNA","IL",14,"W","R",0.426369722,0.685744671,0.296909542
"219",8070,726.3,26.9499536177708,17640,219,219,885983.868085987,41.7805,-88.3091,110338,"3","AURORA","IL",25,"W","U",0.509316061,0.404300967,0.727539255
"220",151,13.59,3.68646171823335,17007,220,220,19452.3627436534,39.28833,-89.87028,111280,"4","CARLINVILLE","IL",14,"x","R",0.326243053,0.11889006,0.560282491
"221",336,30.24,5.49909083394701,17054,221,221,52365.0717638326,39.4697,-88.1875,111436,"x","CHARLESTON","IL",14,"x","S",0.48510004,0.511578526,0.399127066
"222",689,62.01,7.87464284904401,17216,222,222,68564.5790543599,40.1388,-87.6483,112140,"4","DANVILLE","IL",25,"W","S",0.330186811,0.28355207,0.516896428
"223",1121,100.89,10.0444014256699,17140,223,223,106078.292028703,39.8275,-88.9525,112193,"4","DECATUR","IL",14,"W","U",0.677367371,0.295279248,1.033547506
"224",556,50.04,7.07389567353096,17659,224,224,61802.2456153879,41.84722,-89.50472,112348,"4","DIXON","IL",25,"x","S",0.720896154,0.526433845,0.923167047
"225",314,28.26,5.31601354400081,16692,225,225,35985.6449058075,37.9877,-89.193,112483,"3","DUQUOIN","IL",14,"x","R",0.399231882,0.333590197,0.584555625
"226",176,15.84,3.97994974842648,17490,226,226,24390.6476016642,41.18556,-90.03056,113335,"4","GALVA","IL",26,"W","R",0.420660141,0.575311626,0.226082816
"227",150,13.5,3.67423461417477,17107,227,227,12504.3238950788,39.7377,-90.7086,113717,"3","GRIGGSVILLE","IL",15,"x","R",1.149068574,1.304116649,0.947378381
"228",230,20.7,4.54972526643093,16674,228,228,25183.2102267674,37.81667,-88.55,113879,"4","HARRISBURG","IL",14,"W","S",0.506794038,0.181206584,0.595469368
"229",213,19.17,4.37835585579793,16974,229,229,24763.8742550574,39.15,-89.48333,114108,"4","HILLSBORO","IL",14,"x","R",0.314446415,0.241105917,0.625510261
"230",58,5.22,2.28473193175917,17297,230,230,12216.6518597824,40.4744,-87.6562,114198,"4","HOOPESTON","IL",25,"x","R",0.7035821,0.564124464,0.673310302
"231",252,22.68,4.76235235991626,17098,231,231,31618.106434104,39.7353,-90.2153,114442,"3","JACKSONVILLE","IL",15,"x","S",0.446139715,0.750290426,0.235244632
"232",45,4.05,2.01246117974981,17325,232,232,7686.41957671707,40.5838,-90.9686,114823,"3","LA HARPE","IL",26,"x","R",0.241797989,0.291185454,0.163777599
"233",178,16.02,4.0024992192379,17215,233,233,27658.6704805722,40.1519,-89.3381,115079,"2","LINCOLN","IL",25,"x","S",0.108054321,0.294849749,-0.051448799
"234",798,71.82,8.47466813509532,17777,234,234,108723.247724233,42.2927,-88.6469,115326,"4","MARENGO","IL",25,"W","R",0.745547559,0.540642603,0.931913609
"235",38,3.42,1.84932420089069,16716,235,235,9943.47115288663,38.08444,-88.5425,115515,"x","MCLEANSBORO","IL",14,"x","R",0.37991887,0.833515965,0.034254277
"236",68,6.12,2.4738633753706,17405,236,236,15922.9642865768,40.9126,-89.034,115712,"3","MINONK","IL",25,"W","R",0.722619416,0.836294512,0.761008894
"237",118,10.62,3.25883414736006,17417,237,237,18841.8537400823,40.9247,-90.6392,115768,"4","MONMOUTH","IL",26,"W","S",0.678085485,0.598012504,0.636550574
"238",326,29.34,5.41664102558034,17635,238,238,41236.8817620895,41.80389,-89.97444,115833,"5","MORRISON","IL",25,"W","R",0.851967405,0.860901156,0.622519103
"239",61,5.49,2.343074902772,17727,239,239,13993.4909763022,42.09694,-89.98417,115901,"4","MOUNT CARROLL","IL",25,"W","R",1.118588751,0.869814907,1.17520999
"240",266,23.94,4.89285192909003,16784,240,240,36056.553227971,38.31667,-88.86667,115943,"3","MT VERNON","IL",14,"x","S",-0.009877751,-0.088578424,0.550061954
"241",88,7.92,2.81424945589406,16868,241,241,20837.5477674024,38.7004,-88.0819,116446,"4","OLNEY","IL",14,"x","R",0.495607197,0.368262362,0.54526483
"242",1070,96.3,9.81325634027768,17523,242,242,63431.3510711561,41.3283,-88.9106,116526,"4","OTTAWA","IL",25,"x","S",0.759539203,1.118491283,0.509112266
"243",179,16.11,4.0137264480779,16927,243,243,19085.6238046525,38.9987,-87.6423,116558,"x","PALESTINE (CRN4 since 2008)","IL",14,"x","R",0.802596285,1.049586117,0.536777451
"244",114,10.26,3.20312347560939,17033,244,244,18778.5339418063,39.37222,-89.02417,116579,"3","PANA","IL",14,"W","R",0.569767345,0.75285855,0.398023728
"245",116,10.44,3.2310988842807,17083,245,245,18193.7587556382,39.6355,-87.6933,116610,"4","PARIS WATERWORKS","IL",14,"W","S",0.078116121,0.033859796,0.185613003
"246",168,15.12,3.88844441904472,17398,246,246,25814.421526238,40.88528,-88.63889,116910,"4","PONTIAC","IL",25,"x","S",0.38604343,0.385962581,0.491788621
"247",148,13.32,3.64965751817893,17199,247,247,14984.5907325974,40.1158,-90.5608,117551,"4","RUSHVILLE","IL",26,"x","R",-0.325878204,-0.386946324,-0.17115191
"248",247,22.23,4.71487009365051,16736,248,248,21644.5318294061,38.11667,-89.71667,118147,"3","SPARTA","IL",14,"x","R",-0.351488126,-0.176824006,-0.479720383
"249",1171,105.39,10.2659631793612,17204,249,249,184095.026914727,40.084,-88.2404,118740,"4","URBANA","IL",25,"x","U",0.520780009,0.602692483,0.406397551
"250",6,0.54,0.734846922834953,17582,250,250,7868.57725086719,41.5519,-89.5989,118916,"4","WALNUT","IL",25,"W","R",-0.015246161,-0.231782332,0.578210151
"251",79,7.11,2.66645832519468,17041,251,251,13806.6647165851,39.4411,-90.379,119241,"4","WHITE HALL","IL",15,"x","R",0.057909344,-0.007783393,0.292213481
"252",228,20.52,4.52990066116245,17036,252,252,33935.8697538851,39.4381,-88.5987,119354,"3","WINDSOR","IL",14,"x","R",0.666800715,0.582794835,0.725104665
"253",917,82.53,9.08460235783603,17204,253,253,133044.321256846,40.1122,-85.7175,120177,"4","ANDERSON SEWAGE PLANT","IN",25,"W","U",0.763050186,0.848100606,0.554056059
"254",310,27.9,5.2820450584977,17600,254,254,42180.1149017811,41.63972,-84.99,120200,"4","ANGOLA","IN",24,"x","R",0.437635675,0.264870266,0.596714083
"255",235,21.15,4.59891291502677,17336,255,255,37817.0025253445,40.66833,-84.93056,120676,"4","BERNE","IN",24,"W","R",0.438651391,0.354356998,0.524584988
"256",687,61.83,7.86320545324869,16977,256,256,152600.003055438,39.1742,-86.5214,120784,"4","BLOOMINGTON IN UNIV","IN",14,"x","U",0.352951679,0.279148517,0.506427915
"257",81,7.29,2.7,17028,257,257,26858.7089503929,39.42389,-85.01278,121030,"4","BROOKVILLE","IN",14,"x","R",0.760854972,0.516408721,1.051904561
"258",243,21.87,4.67653718043597,17138,258,258,47463.2273972034,39.81667,-85.16667,121229,"x","CAMBRIDGE CITY","IN",14,"x","R",0.41157147,0.399743107,0.507939106
"259",852,76.68,8.75671171159586,16808,259,259,129981.598711009,38.48333,-85.7,121425,"x","CHARLESTOWN","IN",14,"x","U",-0.373513814,0.122092525,-0.457209343
"260",687,61.83,7.86320545324869,16986,260,260,87994.9337529047,39.1977,-85.9212,121747,"4","COLUMBUS","IN",14,"x","S",0.550493933,0.401049349,0.767720784
"261",179,16.11,4.0137264480779,17185,261,261,39156.5820046775,40.0028,-86.8011,121873,"3","CRAWFORDSVILLE","IN",25,"x","S",-0.112312978,0.322747802,-0.251902261
"262",196,17.64,4.2,17334,262,262,36585.5811941614,40.6145,-86.667,122149,"3","DELPHI","IN",25,"x","R",0.972163513,0.743695104,0.995127797
"263",1939,174.51,13.2102233137824,17578,263,263,196022.573278666,41.5575,-85.8825,123418,"3","GOSHEN COLLEGE","IN",25,"x","S",0.450849563,0.299402161,0.559199962
"264",123,11.07,3.32716095192283,17088,264,264,40100.3226323617,39.6219,-86.9102,123513,"3","GREENCASTLE","IN",14,"x","R",-0.127894161,0.014697556,-0.259540974
"265",669,60.21,7.75951029382654,17131,265,265,137499.141266945,39.7858,-85.7611,123527,"4","GREENFIELD","IN",14,"x","S",0.384896358,0.18434229,0.557025552
"266",7625,686.25,26.1963737948595,17575,266,266,524999.74792898,41.54222,-87.28806,124008,"4","HOBART","IN",25,"x","U",-0.136906611,-0.022524113,0.606098277
"267",311,27.99,5.29055762656452,17398,267,267,41037.4096714371,40.85556,-85.49806,124181,"3","HUNTINGTON","IN",25,"W","S",0.196898346,0.246803289,0.244081205
"268",1084,97.56,9.8772465798926,17597,268,268,111158.033093084,41.61167,-86.72972,124837,"4","LAPORTE","IN",25,"W","S",0.579785911,0.609156525,0.721358346
"269",277,24.93,4.99299509312797,16877,269,269,40720.1118761059,38.73694,-85.39417,125237,"4","MADISON SEWAGE PLANT","IN",14,"W","S",-0.320932125,-0.552013234,0.08660969
"270",539,48.51,6.96491205974634,17324,270,270,71708.8948641699,40.58,-85.65861,125337,"4","MARION","IN",25,"W","S",0.379152302,0.156114013,0.67755007
"271",130,11.7,3.42052627529741,16691,271,271,23571.8325035602,37.9286,-87.8955,126001,"4","MOUNT VERNON","IN",14,"x","R",0.652617028,0.308368589,0.814883427
"272",317,28.53,5.34134814442946,16911,272,272,50009.4712861604,38.8894,-86.5519,126580,"4","OOLITIC PURDUE EXP FM","IN",14,"x","R",0.730671644,0.622704112,0.812500206
"273",113,10.17,3.18904374382039,16837,273,273,25334.2267137002,38.55556,-86.48583,126705,"4","PAOLI","IN",14,"W","R",-0.358209762,-0.429145504,-0.137627799
"274",250,22.5,4.74341649025257,16774,274,274,36579.0545796604,38.3566,-87.5905,127125,"4","PRINCETON","IN",14,"x","R",0.665920724,0.677571778,0.613150698
"275",122,10.98,3.31360830515618,17418,275,275,16432.0918117731,40.9356,-87.1564,127298,"4","RENSSELAER","IN",25,"W","R",0.716493401,0.607583519,0.825492905
"276",116,10.44,3.2310988842807,17447,276,276,27349.2293064445,41.06583,-86.20944,127482,"3","ROCHESTER","IN",25,"W","R",0.595014302,0.447612481,0.852144874
"277",41,3.69,1.92093727122985,17132,277,277,17764.2237033869,39.78333,-87.15,127522,"4","ROCKVILLE","IN",14,"x","R",0.779445482,0.51412185,1.020653562
"278",65,5.85,2.41867732448956,17076,278,278,20266.4747284986,39.6041,-85.4527,127646,"4","RUSHVILLE SEWAGE PL","IN",14,"W","R",0.04435694,-0.078898788,0.632763959
"279",82,7.38,2.71661554144123,16860,279,279,27433.8436117426,38.6111,-86.0888,127755,"4","SALEM","IN",14,"x","R",0.191239756,0.127482756,0.256069695
"280",148,13.32,3.64965751817893,16863,280,280,41875.0822873353,38.68861,-85.785,127875,"4","SCOTTSBURG","IN",14,"x","R",0.666618543,0.501123043,0.734627275
"281",334,30.06,5.48270006474912,16925,281,281,46366.3707865933,38.9821,-85.9822,127935,"4","SEYMOUR","IN",14,"x","S",0.620954561,0.360306299,0.861969491
"282",91,8.19,2.86181760425084,16836,282,282,24583.5982450731,38.5529,-86.7944,128036,"4","SHOALS HIGHWAY 50 BRIDGE","IN",14,"x","R",0.187661155,-0.101137588,0.468179508
"283",363,32.67,5.7157676649773,16871,283,283,28472.5382002512,38.74361,-85.07611,129080,"4","VEVAY","IN",14,"x","R",0.511569317,0.130773334,0.865310575
"284",336,30.24,5.49909083394701,16878,284,284,42281.3720673589,38.7386,-87.4877,129113,"3","VINCENNES","IN",14,"x","S",0.155711598,0.261998538,0.13171475
"285",188,16.92,4.11339276024063,16839,285,285,35088.3861925317,38.6489,-87.1989,129253,"3","WASHINGTON","IN",14,"x","R",-0.130298668,-0.088725264,-0.095899174
"286",136,12.24,3.49857113690718,17486,286,286,38414.8048652338,41.1947,-87.0577,129511,"x","WHEATFIELD","IN",25,"x","R",-1.018392499,-0.868089483,-0.544144436
"287",2529,227.61,15.0867491528162,17182,287,287,327644.054462522,39.9889,-86.3495,129557,"4","WHITESTOWN","IN",14,"x","R",0.67466162,0.551944599,0.970806616
"288",60,5.4,2.32379000772445,17440,288,288,14349.129951903,41.0267,-86.65,129670,"4","WINAMAC","IN",25,"W","R",0.179365549,0.103502138,0.239407887
"289",33,2.97,1.72336879396141,17434,289,289,9221.71910120221,40.96667,-92.78333,130112,"3","ALBIA","IA",26,"x","R",-0.703147559,-0.714832713,-0.648935622
