"","Id","Area","ScaleLength","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"763",767,2.5686,1.60268524670317,48.9075,-103.2944,321871,"4","CROSBY","ND",37,"x","R",0.110775515,-0.259302733,0.491493998
"764",768,26.0262,5.10158798806803,46.8911,-102.8111,322188,"2","DICKINSON EXP STN","ND",37,"x","S",0.39509561,0.574748619,0.4454452
"765",769,3.1185,1.76592751833137,47.34667,-102.58694,322365,"x","DUNN CENTER","ND",37,"x","R",0.774336373,1.568018354,0.751883112
"766",770,2.2482,1.49939987995198,46.05,-100.66667,323207,"4","FORT YATES","ND",37,"x","R",-0.919566748,-0.117514834,-1.55859046
"767",771,3.4254,1.85078361782246,46.15806,-98.4,323287,"4","FULLERTON","ND",36,"x","R",0.156226922,-0.160109707,0.657734388
"768",772,9.9297,3.15114264989702,48.41806,-97.42472,323594,"4","GRAFTON","ND",36,"x","R",0.035151784,-0.605565345,0.713478944
"769",773,66.9969,8.18516340704326,47.92167,-97.09806,323621,"4","GRAND FORKS UNIVERSITY","ND",36,"x","U",0.152989743,0.078210409,0.350745879
"770",774,3.6837,1.9192967462068,45.9925,-102.64417,324178,"3","HETTINGER","ND",37,"x","R",-0.592112093,-0.119878145,-0.085122887
"771",775,11.4507,3.3838882960287,47.4,-97.06667,324203,"4","HILLSBORO","ND",36,"x","R",0.479616618,0.502641466,0.731996095
"772",776,19.8918,4.46002242146831,46.8844,-98.685,324418,"4","JAMESTOWN STATE HOSPITAL","ND",36,"x","S",0.243521979,-0.115536756,0.470405403
"773",777,4.3416,2.08365064250224,48.7622,-98.3447,324958,"3","LANGDON EXPERIMENT STN","ND",36,"x","R",-0.045528693,-0.030172439,0.152662794
"774",778,5.373,2.31797325264982,46.4523,-97.6821,325220,"4","LISBON","ND",36,"x","R",-0.014961191,-0.250916546,0.246370813
"775",779,105.6906,10.2805933680892,46.81278,-100.90972,325479,"2","MANDAN EXPERIMENT STN","ND",37,"x","U",0.506424332,0.691739652,0.526446511
"776",780,6.1839,2.48674486025406,47.49889,-97.35139,325660,"4","MAYVILLE","ND",36,"x","R",1.211402082,0.686567074,1.842643297
"777",781,1.5417,1.24165212519449,46.67056,-100.22944,326015,"4","MOFFIT","ND",37,"x","R",3.720276067,2.753429697,3.141021822
"778",782,1.6434,1.28195163715329,46.3719,-102.3163,326155,"3","MOTT","ND",37,"x","R",0.496014957,1.00400239,0.08457577
"779",783,2.0988,1.44872357611796,46.46667,-99.71667,326255,"4","NAPOLEON","ND",36,"x","R",0.123583024,0.038654101,0.337062292
"780",784,1.4031,1.18452522134398,46.54139,-102.86917,326315,"4","NEW ENGLAND","ND",37,"x","R",0.296104492,0.267046816,0.311497428
"781",785,14.3325,3.78582883923719,48.9711,-97.2416,326947,"x","PEMBINA","ND",36,"x","R",0.729713858,0.56503572,1.150913268
"782",786,7.7913,2.79129002434358,46.8886,-102.3191,327530,"4","RICHARDTON ABBEY","ND",37,"x","R",0.898271444,0.421285008,1.013147617
"783",787,4.2174,2.05363093081498,48.37056,-100.39083,328792,"x","TOWNER","ND",37,"x","R",1.159873499,1.12868297,0.65993376
"784",788,21.2364,4.60829686543738,46.32333,-96.61083,329100,"3","WAHPETON","ND",36,"W","R",0.723813703,0.567136542,1.054196158
"785",789,1.4229,1.19285372112426,48.606,-100.291,329445,"4","WILLOW CITY","ND",37,"x","R",0.425131535,0.192751374,0.680944165
"786",790,35.6553,5.9712059083572,40.81278,-82.96944,331072,"4","BUCYRUS","OH",24,"W","S",0.426316479,0.346057967,0.574535679
"787",791,31.1364,5.58,40.26861,-80.99806,331152,"x","CADIZ","OH",24,"x","R",-0.095503032,-0.281648792,0.155269866
"788",792,118.7334,10.8964856719954,41.06667,-81.9,331541,"3","CHIPPEWA LAKE","OH",24,"x","R",-0.156423981,-0.320410099,0.012541101
"789",793,26.4591,5.14384097732424,39.58333,-82.93333,331592,"4","CIRCLEVILLE","OH",13,"x","S",-0.053145938,-0.170896593,0.333333075
"790",794,31.3065,5.59522117525304,40.24028,-81.87111,331890,"4","COSHOCTON WPC PLANT","OH",24,"W","S",0.318428345,0.107859279,0.595616676
"791",795,87.9795,9.37973880233346,40.3175,-83.07389,332119,"x","DELAWARE","OH",24,"x","S",1.65088807,2.060349662,1.151538115
"792",796,71.8587,8.47695110284352,41.04611,-83.66222,332791,"4","FINDLAY WPCC","OH",24,"W","S",0.919982856,0.893307903,0.979441136
"793",797,35.2845,5.94007575709267,40.1,-84.65,333375,"4","GREENVILLE WATER PLANT","OH",24,"W","S",0.603494771,0.406074456,1.090219422
"794",798,14.4531,3.80172329345522,39.13333,-83.6,333758,"4","HILLSBORO","OH",13,"x","R",0.193200134,0.142983907,0.197595207
"795",799,158.0706,12.5726130935458,41.3,-81.15,333780,"4","HIRAM","OH",24,"x","R",0.240680225,0.193515079,0.202303093
"796",800,17.8263,4.22212032040775,40.64889,-83.60611,334189,"4","KENTON","OH",24,"x","R",0.544678585,0.430065051,1.053619514
"797",801,8.8452,2.9740880955345,39.65389,-81.85694,335041,"x","MCCONNELLSVILLE LOCK 7","OH",13,"x","R",0.16284648,-0.04724469,0.717968225
"798",802,15.7572,3.96953397768554,40.55,-81.91667,335297,"x","MILLERSBURG","OH",24,"W","R",-0.157395303,0.183600665,-0.191895794
"799",803,27.5103,5.24502621537776,40.7222,-80.8981,335315,"4","MILLPORT","OH",24,"x","R",0.330300199,0.539577691,0.161320162
"800",804,38.0583,6.16914094505872,41.39389,-84.11444,335669,"5","NAPOLEON","OH",24,"W","R",0.652351612,0.165120344,0.873486448
"801",805,73.4103,8.56798109241611,41.26667,-82.61667,336118,"4","NORWALK WWTP","OH",24,"W","S",0.379831934,0.199006342,0.725342218
"802",806,122.6277,11.0737392058871,41.26667,-82.21667,336196,"3","OBERLIN","OH",24,"x","R",0.56496493,0.069457167,0.8891299
"803",807,59.3541,7.7041612132665,39.8386,-81.9166,336600,"4","PHILO","OH",13,"x","R",-0.538325994,-0.442027886,-0.527189836
"804",808,42.5961,6.52656877693019,38.73333,-82.96667,336781,"x","PORTSMOUTH-SCIOTOVILLE","OH",13,"W","S",0.39700767,0.174295457,0.711967377
"805",809,40.743,6.38302436153897,41.11667,-83.16667,338313,"3","TIFFIN","OH",24,"x","S",0.221433895,0.172921412,0.440996723
"806",810,29.898,5.46790636349965,40.83333,-83.28333,338534,"4","UPPER SANDUSKY","OH",24,"x","R",0.638423355,0.607881848,0.64972117
"807",811,56.1636,7.49423778645967,40.1,-83.78333,338552,"5","URBANA WWTP","OH",24,"W","S",0.755130121,0.510489348,1.037994433
"808",812,341.6976,18.4850642411651,41.2,-80.81667,338769,"4","WARREN","OH",24,"W","U",0.158326865,0.232313973,0.235611779
"809",813,46.1349,6.79226766257043,41.5183,-84.1452,338822,"3","WAUSEON WATER PLANT","OH",24,"W","R",-0.535718658,-0.075225942,-0.447553841
"810",814,20.898,4.57143303571211,39.11139,-82.97972,338830,"x","WAVERLY","OH",13,"W","R",-1.316958714,-0.820485501,-0.398104288
"811",815,62.3736,7.89769586651702,40.78333,-81.91667,339312,"3","WOOSTER EXP STN","OH",24,"x","S",0.310930172,0.424074039,0.274083076
"812",816,32.0031,5.65712824673438,34.78639,-96.685,340017,"4","ADA","OK",7,"x","S",0.165232798,0.112452688,0.149452344
"813",817,42.4701,6.51690877640619,34.5902,-99.3344,340179,"3","ALTUS IRRIGATION RES STN","OK",7,"x","S",-0.23394297,-0.016167729,-0.226942246
"814",818,14.5935,3.82014397634435,34.22083,-95.615,340256,"x","ANTLERS","OK",7,"x","R",-0.078834667,-0.079466322,0.090047957
"815",819,49.3677,7.02621519738757,34.17139,-97.12944,340292,"4","ARDMORE","OK",7,"x","S",0.204223933,0.096461177,0.420745342
"816",820,53.0973,7.28678941647143,36.76833,-96.02611,340548,"4","BARTLESVILLE","OK",16,"x","S",-0.024715684,0.062582757,-0.117738406
"817",821,11.6235,3.40932544647765,36.8125,-100.53083,340593,"4","BEAVER","OK",17,"x","R",-0.215830966,-0.079457457,-0.28295048
"818",822,16.3665,4.04555311422307,36.72361,-102.48028,340908,"3","BOISE CITY","OK",17,"x","R",0.239523081,0.219428369,0.256247876
"819",823,11.2149,3.34886547953184,36.80028,-99.64028,341243,"3","BUFFALO","OK",16,"x","R",-0.0208461,-0.134663094,0.323287446
"820",824,6.5259,2.55458411488054,35.17556,-98.57944,341504,"3","CARNEGIE","OK",16,"x","R",-0.692489037,-1.03059766,0.016442501
"821",825,6.1812,2.48620192261208,36.77472,-98.35833,341724,"4","CHEROKEE","OK",16,"x","R",0.781736853,0.386142436,0.780422972
"822",826,61.7067,7.85536122657641,36.3225,-95.58083,341828,"4","CLAREMORE","OK",16,"W","S",0.376247934,0.346054169,0.392284872
"823",827,34.5744,5.88,34.00028,-96.36861,342678,"x","DURANT-USDA","OK",7,"W","S",-0.16692392,0.10295544,-0.144307011
"824",828,61.0488,7.81337315120685,36.41944,-97.87472,342912,"4","ENID","OK",16,"x","S",-0.187590656,-0.118537072,-0.137574747
"825",829,12.6954,3.56306048222592,35.21639,-99.86278,342944,"4","ERICK","OK",16,"x","R",0.168541094,-0.006144734,0.195266981
"826",830,12.8295,3.58182914165374,35.62667,-98.3225,343497,"4","GEARY","OK",16,"x","R",0.144296865,0.039619772,0.376275079
"827",831,28.0503,5.29625339272962,36.59139,-101.61806,343628,"3","GOODWELL RESEARCH STATION","OK",17,"x","R",0.87556306,1.059891889,0.581975493
"828",832,51.2649,7.15995111715157,35.81611,-97.395,343821,"3","GUTHRIE","OK",16,"x","S",-0.486405949,-0.255892361,-0.491566536
"829",833,18.486,4.29953485856319,35.585,-99.39528,343871,"3","HAMMON","OK",16,"x","R",-0.307233093,0.009914608,-0.385704008
"830",834,5.2164,2.28394395728091,36.09417,-97.835,344055,"4","HENNESSEY","OK",16,"x","R",-0.163594356,0.414461056,-0.287195771
"831",835,17.1117,4.13662906241302,34.98944,-99.0525,344204,"1","HOBART FAA AP","OK",7,"A","R",0.396000364,0.391082495,0.344804599
"832",836,17.8992,4.23074461531301,35.05639,-96.37056,344235,"4","HOLDENVILLE","OK",16,"x","R",0.105459622,0.068735176,-0.274543227
"833",837,15.0183,3.87534514591926,36.83333,-101.23333,344298,"3","HOOKER","OK",17,"x","R",0.275723566,0.469348579,0.209534707
"834",838,23.4945,4.84711254253499,34.02111,-95.53806,344384,"x","HUGO","OK",7,"x","R",-0.252797529,-0.376953905,0.046134982
"835",839,9.7623,3.12446795470845,36.72222,-97.79111,344573,"4","JEFFERSON","OK",16,"x","R",-0.109109197,0.225166772,-0.398288326
"836",840,4.6728,2.16166602415822,36.90306,-102.965,344766,"4","KENTON","OK",17,"x","R",0.041105871,0.475811551,0.068823305
"837",841,10.2456,3.20087488040379,35.85833,-97.92944,344861,"4","KINGFISHER","OK",16,"x","R",-0.063545122,-0.125567958,0.021558988
"838",842,96.5475,9.82585874109739,34.60944,-98.4575,345063,"5","LAWTON","OK",7,"x","U",-0.424610283,-0.267584484,0.24587446
"839",843,21.3507,4.62068176787798,34.89111,-99.50167,345509,"4","MANGUM RESEARCH STATION","OK",7,"x","R",-0.169200332,-0.361660264,0.043395783
"840",844,43.8876,6.62477169417935,35.5,-96.9,345779,"x","MEEKER","OK",16,"x","R",-0.401310282,-0.307228662,-0.329286464
"841",845,74.3688,8.62373468979653,36.88333,-94.88333,345855,"x","MIAMI","OK",15,"x","S",-0.258998749,-0.304530168,0.283070066
"842",846,83.4048,9.13262284341141,35.71667,-95.36667,346130,"4","MUSKOGEE","OK",16,"x","S",0.338460074,0.275565322,0.381414426
"843",847,7.4925,2.7372431386342,36.22778,-99.17,346139,"3","MUTUAL","OK",16,"x","R",0.333093149,0.563361275,0.088910694
"844",848,34.9245,5.90969542362379,36.89139,-97.05861,346278,"3","NEWKIRK","OK",16,"x","R",-0.911144542,-0.939382732,-0.948124786
"845",849,7.2054,2.6842876149921,36.12167,-98.315,346629,"4","OKEENE","OK",16,"x","R",-0.015408113,-0.219024327,0.119693589
"846",850,14.2218,3.77118018662593,35.35,-96.31667,346638,"4","OKEMAH","OK",16,"x","R",0.729151539,0.487101381,0.903099504
"847",851,30.6711,5.53814951044119,35.62389,-96.025,346670,"3","OKMULGEE WATER WORKS","OK",16,"x","S",-0.223237459,-0.709498452,0.032352065
"848",852,26.091,5.1079350035019,34.72528,-97.28139,346926,"3","PAULS VALLEY","OK",7,"x","R",-1.244650946,-0.768610096,-1.47653749
"849",853,13.5378,3.67937494691694,36.66917,-96.34722,346935,"4","PAWHUSKA","OK",16,"x","R",0.207753917,0.064732241,0.337667941
"850",854,17.0253,4.12617256061838,36.28861,-97.28972,347012,"4","PERRY","OK",16,"x","R",0.233172071,0.01547215,0.361152274
"851",855,35.2233,5.93492207193995,35.05389,-94.62639,347254,"x","POTEAU WATER WORKS","OK",15,"x","R",-0.353974487,0.191695239,-0.725387245
"852",856,39.8511,6.31277276638404,36.1175,-97.095,348501,"3","STILLWATER","OK",16,"x","S",0.436605742,0.652748323,0.186713723
"853",857,26.7228,5.16941002436448,35.93694,-94.96444,348677,"3","TAHLEQUAH","OK",15,"x","S",-0.006100209,-0.230770603,0.187839717
"854",858,12.3165,3.50948714201947,34.17472,-97.99639,349395,"3","WAURIKA","OK",7,"x","R",-0.033366069,-0.061385951,0.184679933
"855",859,16.1595,4.01988805814291,35.52,-98.69861,349422,"4","WEATHERFORD","OK",16,"W","R",-0.281280595,-0.763187306,0.067331042
"856",860,25.1145,5.01143691968681,35.51667,-95.13333,349445,"x","WEBBERS FALLS","OK",16,"x","R",-0.612862091,-0.096247379,-0.346312168
"857",861,75.9681,8.7159681045768,42.2127,-122.7144,350304,"5","ASHLAND","OR",32,"W","S",0.186855185,0.659280874,-0.400559266
"858",862,21.9312,4.68307591226109,46.1569,-123.8825,350328,"3","ASTORIA WSO AP","OR",41,"A","S",0.251676106,0.157925395,0.319259121
"859",863,19.2123,4.38318377438136,44.8428,-117.8086,350412,"1","BAKER FAA AP","OR",31,"A","S",0.00320828,0.251752199,-0.26471306
"860",864,79.7625,8.93098538796252,44.0569,-121.285,350694,"4","BEND","OR",32,"x","S",0.164864211,0.064495114,0.337650719
"861",865,3.3561,1.83196615689264,42.43333,-121.1,350854,"4","BLY","OR",32,"x","R",-0.268446574,0.240595213,-0.692396598
"862",866,23.2524,4.82207424248113,42.03,-124.24528,351055,"4","BROOKINGS","OR",32,"x","R",-0.161278682,-0.151141543,-0.174562966
"863",867,6.2604,2.50207913543916,44.3981,-122.4858,351433,"4","CASCADIA","OR",32,"x","R",0.108396215,0.010927933,0.217882612
"864",868,4.7952,2.18979451090736,45.2327,-120.1808,351765,"4","CONDON","OR",41,"x","R",0.392393367,0.465351217,0.302769241
"865",869,69.318,8.3257432100684,44.63417,-123.19,351862,"2","CORVALLIS STATE UNIV","OR",32,"x","S",0.224114558,0.397366017,0.049534806
"866",870,17.2017,4.14749321880097,43.80778,-123.04861,351897,"4","COTTAGE GROVE","OR",32,"x","R",0.341379015,0.121225983,0.639006377
"867",872,1.5894,1.26071408336704,42.94472,-117.33889,352135,"3","DANNER","OR",31,"x","R",-2.197529272,-2.872023463,NA
"868",873,9.0423,3.00704173565982,43.6656,-123.3275,352406,"4","DRAIN","OR",32,"W","R",0.332920805,0.637294607,0.023379706
"869",874,13.2237,3.63644056736804,45.4547,-121.1278,352440,"4","DUFUR","OR",41,"x","R",0.669210512,0.900366483,0.370251226
"870",875,97.5321,9.87583414198517,45.5244,-123.1031,352997,"5","FOREST GROVE","OR",41,"x","S",0.573582253,0.62097755,0.329469087
"871",876,4.689,2.16540989191423,43.33333,-121.16667,353095,"x","FREMONT (Now Fort Rock, CRN3)","OR",32,"x","R",-1.160621337,-1.101848058,-1.595001659
"872",877,76.5936,8.75177696242312,42.4244,-123.3236,353445,"3","GRANTS PASS ","OR",32,"x","S",0.009152017,0.085293927,-0.091467069
"873",878,18.468,4.2974410990728,45.4486,-122.1547,353770,"5","HEADWORKS PORTLAND WTRB","OR",41,"x","R",0.110168953,-0.034908181,0.273246698
"874",879,2.6235,1.61972219840317,45.3653,-119.5639,353827,"5","HEPPNER","OR",40,"W","R",0.371058175,0.394255285,0.350432551
"875",880,73.1547,8.55305208682842,45.82889,-119.26361,353847,"x","HERMISTON (Station uncertain)","OR",40,"A","S",0.681215321,0.957091276,0.586629351
"876",881,9.0054,3.00089986504049,45.6847,-121.5175,354003,"4","HOOD RIVER EXPERIMENT STN","OR",41,"x","R",0.548788714,0.730355253,0.364339949
"877",882,72.9999,8.54399789325817,42.20083,-121.78139,354506,"5","KLAMATH FALLS","OR",32,"x","S",1.313691622,1.750318225,0.92743034
"878",883,13.9545,3.73557224531932,42.21389,-120.36361,354670,"4","LAKEVIEW","OR",32,"x","R",0.259925293,0.126009206,0.309735932
"879",884,2.4831,1.57578551840027,43.26639,-118.84306,355162,"4","MALHEUR REFUGE HDQ","OR",31,"x","R",0.474678274,0.874306968,NA
"880",885,0.0783,0.279821371592664,44.1781,-122.1156,355362,"4","MCKENZIE BRIDGE RS","OR",32,"x","R",0.996729652,NA,NA
"881",886,39.2211,6.26267514725137,45.22139,-123.16222,355384,"4","MCMINNVILLE","OR",41,"x","S",-0.035119086,-0.122460559,NA
"882",887,61.0695,7.8146976908899,45.94278,-118.40889,355593,"5","MILTON-FREEWATER","OR",40,"x","R",0.636067183,0.592952946,0.634814165
"883",888,1.6326,1.27773236634281,45.4825,-120.7236,355734,"4","MORO","OR",41,"x","R",0.564904085,0.785084237,0.333409641
"884",889,21.9681,4.68701397480315,44.58333,-124.05,356032,"4","NEWPORT","OR",32,"x","R",0.264226468,NA,0.564795641
"885",890,47.9547,6.92493321267433,43.4133,-124.2436,356073,"4","NORTH BEND FAA AP","OR",32,"A","S",0.104633798,0.102459065,0.106211609
"886",891,2.772,1.66493243106139,42.6922,-120.5403,356426,"4","PAISLEY","OR",32,"x","R",-0.243250307,0.1124993,-0.374533807
"887",892,7.9551,2.82047868277709,45.47556,-118.82528,356634,"4","PILOT ROCK","OR",40,"x","R",0.456654889,0.726165087,0.271961887
"888",893,45.0342,6.71075256584535,44.3074,-120.8069,356883,"3","PRINEVILLE","OR",32,"x","R",0.571690831,NA,0.39970201
"889",894,1.2186,1.10390216957845,42.73417,-122.51639,356907,"4","PROSPECT","OR",32,"x","R",0.503365214,0.571891382,0.465407055
"890",895,27.9342,5.28528144945943,42.9505,-123.3572,357169,"4","RIDDLE","OR",32,"x","R",0.245525717,0.293300557,0.237959485
"891",896,56.8188,7.53782461987542,43.213,-123.3658,357331,"5","ROSEBURG KQEN","OR",32,"x","S",0.651810889,0.886544034,0.276660697
"892",898,14.7555,3.84128884620774,45.4566,-123.8727,358494,"4","TILLAMOOK","OR",41,"x","R",0.068528203,0.019923385,0.117687967
"893",899,16.4394,4.05455299632401,45.2081,-117.8758,358746,"2","UNION EXP STN","OR",40,"x","R",0.023156076,0.23598069,-0.036937438
"894",900,8.7966,2.96590626959113,43.9814,-117.2439,358797,"5","VALE","OR",31,"x","R",-0.391669673,-0.52260819,-0.220277004
"895",901,5.2074,2.28197283068839,45.57222,-117.53139,358997,"3","WALLOWA","OR",40,"x","R",0.481301902,0.524156712,0.471451794
"896",902,332.7885,18.2424916061376,40.65083,-75.44917,360106,"4","ALLENTOWN WSO AP","PA",23,"A","U",0.172137557,0.391453602,-0.067251909
"897",903,80.1765,8.95413312387079,39.93528,-77.63944,361354,"4","CHAMBERSBURG","PA",12,"x","S",0.33479895,0.381580032,0.346641838
"898",904,40.4037,6.35639048517317,39.805,-77.2292,362537,"4","EISENHOWER NATL HIST SITE","PA",12,"x","R",0.251341182,0.42512239,0.186512047
"899",905,168.6204,12.985391792318,42.08,-80.1825,362682,"2","ERIE WSO AP","PA",24,"A","U",0.672974759,0.53151641,0.804229457
"900",906,41.0877,6.40996879867601,41.40028,-79.83028,363028,"x","FRANKLIN","PA",23,"x","R",0.827895906,1.073428984,0.430528584
"901",907,103.0716,10.1524184310932,41.01667,-75.9,363056,"x","FREELAND","PA",23,"x","R",-3.106381399,-0.16671015,-3.154740486
"902",908,35.4933,5.95762536586516,41.41667,-80.36667,363526,"x","GREENVILLE","PA",24,"x","R",0.200652389,0.668441496,-0.162888169
"903",909,299.4498,17.3046178807855,40.21722,-76.85139,363699,"3","HARRISBURG CAPITAL CITY","PA",23,"A","U",1.690110975,1.885283034,1.488951599
"904",910,98.5572,9.92759789677241,40.33333,-78.91667,364385,"x","JOHNSTOWN","PA",23,"x","S",1.158001708,1.429281265,0.637497924
"905",911,9.2187,3.03623121649192,41.851,-75.8584,365915,"x","MONTROSE","PA",23,"x","R",0.268415821,0.642987353,-0.105547904
"906",912,126.5085,11.2475997439454,41.01722,-80.36194,366233,"4","NEW CASTLE","PA",24,"W","S",0.344300696,0.30607488,0.412501036
"907",913,80.4384,8.9687457317063,40.8,-75.61667,366689,"x","PALMERTON","PA",23,"x","R",0.209036586,1.266902986,-0.910116346
"908",914,150.273,12.2585888257988,40.36667,-75.93333,367322,"3","READING","PA",23,"W","U",0.778494661,0.417413844,1.140419756
"909",915,35.9307,5.99422221810303,41.42,-78.74972,367477,"x","RIDGWAY","PA",23,"W","R",0.485286267,0.281861241,0.705518723
"910",916,38.0709,6.17016207242565,40.78306,-76.86111,367931,"4","SELINSGROVE","PA",23,"x","R",0.529165266,0.387047075,0.690186919
"911",917,59.7222,7.72801397514264,40.79333,-77.86722,368449,"4","STATE COLLEGE","PA",23,"x","S",0.60332258,0.32513293,0.858444162
"912",918,74.8935,8.65410307310931,41.0125,-75.19056,368596,"4","STROUDSBURG","PA",23,"x","R",-0.050234783,-0.322594835,0.073009119
"913",919,7.8048,2.79370721443748,41.7505,-76.4427,368905,"4","TOWANDA","PA",23,"x","R",0.573497005,0.75145267,0.31645953
"914",920,103.3875,10.1679643980494,39.915,-79.71917,369050,"4","UNIONTOWN","PA",12,"W","S",0.301098207,0.171445714,0.434805096
"915",921,29.6865,5.44853191235951,41.85,-79.15,369298,"4","WARREN","PA",23,"x","S",0.409952182,0.159321817,0.754619855
"916",922,3.4317,1.85248481775155,41.70028,-77.38944,369408,"3","WELLSBORO","PA",23,"x","R",0.594230724,1.044306828,0.874137773
"917",923,206.6418,14.3750408695071,39.97083,-75.635,369464,"3","WEST CHESTER","PA",12,"x","S",0.942966186,1.3975037,0.423848557
"918",924,57.7431,7.59888807655436,41.24333,-76.92167,369728,"4","WILLIAMSPORT WSO AP","PA",23,"A","S",0.320623187,0.396228194,0.241939453
"919",925,148.0914,12.1692809976596,39.91667,-76.75,369933,"4","YORK PUMP STATION","PA",12,"x","S",0.548164688,0.622959193,0.466631114
"920",926,0.5328,0.729931503635786,41.16667,-71.58333,370896,"4","BLOCK ISLAND STATE AP","RI",22,"A","R",0.689749807,0.861485429,0.117498159
"921",927,124.0848,11.1393357073032,41.48333,-71.53333,374266,"3","KINGSTON","RI",22,"x","R",0.538326554,0.47423517,0.554850323
"922",928,448.4025,21.1755165226258,41.72194,-71.4325,376698,"4","PROVIDENCE WSO AP","RI",22,"A","U",0.393426445,0.331366528,0.453818213
"923",929,98.2782,9.9135362005694,33.5,-81.7,380074,"4","AIKEN","SC",4,"x","S",-0.073152202,-0.360247584,0.331167811
"924",930,116.9325,10.8135331876311,34.5283,-82.6605,380165,"4","ANDERSON","SC",4,"x","S",-0.194444135,-0.376303018,0.28079932
"925",931,68.7609,8.29221924456897,32.3952,-80.6955,380559,"4","BEAUFORT","SC",4,"W","R",0.162711454,0.275264289,0.091878715
"926",932,21.3858,4.62447834896002,33.36306,-81.32917,380764,"x","BLACKVILLE","SC",4,"x","R",0.037232925,0.617864985,-0.544411765
"927",933,9.2484,3.04111821539381,34.0905,-82.5883,381277,"x","CALHOUN FALLS","SC",4,"x","R",-0.38067615,-0.231493244,-0.29896548
"928",934,139.4973,11.8108975103503,34.24291,-80.65652,381310,"3","CAMDEN","SC",4,"x","R",0.296035041,0.329845089,0.48863859
"929",935,236.9097,15.3918712312701,32.78,-79.9319,381549,"x","CHARLESTON CITY","SC",3,"x","U",0.552551597,0.295635105,0.655403598
"930",936,28.9692,5.38230433922126,34.7,-79.88306,381588,"4","CHERAW","SC",3,"W","R",-0.327334951,-0.432578228,0.200889511
"931",937,94.9851,9.74602996096359,34.6603,-82.8236,381770,"4","CLEMSON UNIVERSITY","SC",4,"x","S",0.515297058,0.322981471,0.698881547
"932",938,483.8454,21.9964860830088,33.98333,-81.01667,381944,"3","COLUMBIA U OF SC","SC",4,"x","U",0.571099038,0.814928871,0.589359459
"933",939,85.293,9.23542094330302,33.8313,-79.0558,381997,"4","CONWAY","SC",3,"x","S",0.452946087,-0.030246271,0.759178599
"934",940,103.8069,10.1885671220246,34.3011,-79.8766,382260,"4","DARLINGTON","SC",3,"x","R",0.20812408,-0.150012382,0.570992576
"935",941,40.4235,6.35794778210705,33.36194,-79.22389,383468,"x","GEORGETOWN","SC",3,"x","S",0.533605585,0.419328519,0.617825395
"936",942,385.3782,19.6310519330982,34.88472,-82.22389,383747,"4","GREENVILLE-SPARTANBURG AP","SC",4,"A","S",0.383593495,0.380098955,0.385335621
"937",943,71.6004,8.46170195646242,34.2,-82.16667,383754,"4","GREENWOOD","SC",4,"x","S",0.713800225,0.291782712,1.044163037
"938",944,28.9116,5.37695080877629,34.53667,-80.59722,384690,"x","KERSHAW","SC",4,"x","R",-0.422852186,0.106259162,-0.53763495
"939",945,16.3926,4.048777593299,33.6774,-79.8283,384753,"x","KINGSTREE","SC",3,"x","R",0.522297474,0.83284499,0.312428616
"940",946,59.292,7.70012986903468,34.4988,-82.0219,385017,"4","LAURENS","SC",4,"W","S",-0.027620881,-0.005212127,-0.014055655
"941",947,73.9287,8.59818003998521,34.19944,-81.41472,385200,"3","LITTLE MOUNTAIN","SC",4,"x","R",-0.289709574,-0.431446986,-0.084935178
"942",948,41.1984,6.41859797775184,34.2825,-81.62694,386209,"4","NEWBERRY","SC",4,"x","S",0.394636577,0.169440205,0.272460715
"943",949,57.9384,7.61172779334627,33.48861,-80.87333,386527,"4","ORANGEBURG 2","SC",4,"W","S",0.725287473,0.841056185,0.575726077
"944",950,11.0628,3.32607877236845,33.99778,-81.77472,387631,"x","SALUDA","SC",4,"x","R",0.367667173,0.180297633,0.479966055
"945",951,32.7798,5.72536461720998,34.635,-81.5205,387722,"4","SANTUCK","SC",4,"x","R",0.402209894,0.338576001,0.464772105
"946",952,232.6005,15.2512458507494,33,-80.18333,388426,"4","SUMMERVILLE","SC",4,"x","S",0.136477945,NA,0.292075849
"947",953,102.5289,10.1256555343346,33.93333,-80.35,388440,"4","SUMTER","SC",4,"W","S",-0.294184337,-0.425853322,0.240879376
"948",954,39.5028,6.2851252970804,34.7483,-83.0842,388887,"4","WALHALLA","SC",4,"x","R",0.300513876,0.349472213,0.278880464
"949",955,28.9368,5.3792936339263,34.37389,-81.09278,389327,"4","WINNSBORO","SC",4,"W","R",0.288036858,0.139373367,0.461920715
"950",956,257.0589,16.0330564771662,34.938,-81.0316,389350,"4","WINTHROP COLLEGE","SC",4,"x","S",0.292899733,0.451941504,0.194876487
"951",957,10.9278,3.30572231138673,32.68333,-80.85,389469,"3","YEMASSEE","SC",4,"x","R",-0.153777212,0.562818936,-0.69454299
"952",958,31.5738,5.61905686036367,45.4433,-98.413,390020,"4","ABERDEEN WSO AP","SD",36,"A","S",0.03245339,0.204110706,-0.066758886
"953",959,0.3402,0.583266662856707,43.48917,-99.06306,390043,"3","ACADEMY","SD",27,"x","R",-0.149105979,-0.309627422,0.098355716
"954",960,16.4997,4.06198227470283,43.6566,-97.7852,390128,"4","ALEXANDRIA","SD",27,"x","R",0.58828092,0.624642462,0.438702983
